timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16
14834,510,3051,1201,2080,2677,3184,3564,4109,3435,1445,3587,4057,3769,3198,3623,3759
14834,258,3649,27,2352,2303,3129,4154,3745,4239,2349,3775,4509,3773,3742,4033,3893
14835,119,4121,2647,4225,2950,3893,3908,4273,3796,3340,4182,4397,4027,3926,4285,4174
14836,311,3970,3242,3669,3629,3763,3920,4046,3880,3668,3494,4272,3889,3588,4507,4462
14837,257,6110,5062,5648,5398,5568,5853,5918,6104,5648,4547,6397,6398,5600,5500,4401
14838,341,4075,3323,3861,3651,3710,3663,3548,3182,3771,3437,4280,1536,3327,3463,4298
14839,32,4012,2288,3629,3557,3464,3477,2466,3565,3646,2689,3217,2794,2757,2810,54
14840,336,2647,1132,3767,3651,3450,3047,167,1141,3763,2425,156,767,966,1840,2338
14840,574,3152,352,4584,3740,3868,305,2260,1047,3904,1621,637,2956,937,1192,2442
14841,10,2075,1633,2197,4178,3105,7065,7839,5916,1341,5913,9020,6440,6977,8102,8322
14843,1671,7530,199,2251,3301,4311,4331,3210,3082,1961,3264,3455,2775,3370,3801,1159
14844,6,3728,441,2967,3706,4117,4225,4087,4034,3992,3977,4699,4626,4473,5014,3916
14845,730,5529,3042,4879,4148,3683,4882,4264,4056,4128,4086,4875,3427,3226,3776,1952
14846,460,3928,2877,3655,3501,3029,3939,3212,3392,3662,3595,3711,3210,3246,3797,2977
14847,490,4080,3188,3684,3576,3334,3889,3561,3171,3655,3675,4024,3670,3542,3670,2667
14847,363,3776,3164,3785,3703,3387,4058,3535,3568,3764,3660,4089,2922,3706,3730,3230
14848,278,4598,3708,3985,4006,3864,4376,3906,4038,4208,4177,4356,4739,4024,4376,2982
14849,115,3838,3204,3388,3285,3351,3326,1488,3646,3221,3487,4293,3304,792,4440,4286
14850,100,2569,1157,991,2832,3873,747,2057,3545,1007,3453,3003,1515,623,906,727
14851,2795,60,2522,2707,1881,1057,1215,490,1073,3823,3984,350,1189,2133,3404,2861
14852,3624,3485,1008,1150,1862,2816,3350,1395,2676,226,798,3995,4289,2073,4093,4632
14853,5008,1675,376,2370,1347,3581,3776,3451,4034,2034,1195,3929,2880,3200,2979,3144
14853,3696,3087,2397,1022,2253,3382,2658,2873,3294,1917,3082,3663,3204,2404,3724,3463
14854,4096,3275,2961,2275,3245,3615,3887,3613,3571,3013,3519,4389,3604,3311,3651,3719
14855,4096,3950,3295,3418,3731,3816,3829,3772,3987,3679,3150,4153,4113,3519,3991,3967
14856,3384,4034,3831,3876,3839,4036,3969,4089,4098,3911,3843,4779,3924,3733,4137,4041
14857,344,4264,3844,4143,3906,4053,4285,4212,4349,4228,3986,4610,4008,3865,4413,3977
14858,1307,4481,3878,4267,4031,4145,4295,4181,4351,4187,4074,4459,4482,3799,4066,4342
14858,1779,4491,3926,4249,3830,2795,3810,4106,3658,4421,3559,4828,3821,3224,3297,3296
14859,2183,4486,4613,4174,7768,2785,5129,2302,1129,3793,3763,3846,1212,2279,210,3341
14862,2723,335,1963,218,2872,1560,2448,2601,3209,2467,2777,4074,2982,2699,2054,3438
14862,339,3239,2132,2603,3480,200,3210,2806,2683,2583,3222,2852,3315,3414,2762,2454
14863,338,3580,2900,3072,2826,2712,3606,3050,3286,3005,3233,3579,3221,2979,3286,3322
14864,290,3608,2998,3407,3620,2723,3920,3260,3301,3463,3450,3987,3380,3327,3416,3260
14865,27,3842,3338,3601,3516,3635,3672,3328,3416,3497,3705,3881,3550,3174,3727,3024
14865,455,3939,3367,3678,3646,3272,3949,3558,3388,3632,3783,4095,3643,3539,3800,3257
14866,797,4575,4035,4314,4123,4170,4576,4289,3963,4574,3988,4576,3760,4331,4460,3806
14867,1249,4816,3781,5117,4753,4888,5194,3246,4457,3577,5133,5676,5463,4195,5344,4800
14868,1279,5058,4238,3085,3784,3611,4478,3354,3798,3253,3934,3385,3646,4204,3953,3379
14869,573,3862,4014,4320,3729,4067,3944,263,3598,3596,3868,4160,3355,2790,3789,3772
14869,467,1939,3870,1944,3446,2931,744,610,1154,2278,2053,2571,1430,1006,2180,3548
14870,637,57,3859,1093,2781,71,237,2082,359,2645,1647,450,1111,1791,392,3475
14871,767,1954,2297,1892,17,855,2303,1526,3289,2754,108,2560,2028,2036,1923,503
14872,807,3051,735,3796,1616,2174,3452,2751,2459,2817,1918,3958,3412,3403,2389,3122
14873,839,3431,321,1200,3342,1139,3459,3553,3400,2631,4098,3505,4300,3890,3355,3068
14874,535,3775,3411,3088,4203,2433,3624,3783,3763,4423,2879,4909,4359,3707,4451,4589
14875,799,5051,3457,4526,3929,2444,5119,4928,5170,4739,4413,5056,3760,3999,4373,3644
14876,663,3407,2341,1635,3551,3000,3524,3539,3607,3693,2630,3929,3721,3281,3660,3549
14876,575,6307,4961,6242,7844,7753,9695,9711,10524,10515,9800,11496,10000,9332,10348,10024
14878,2287,7986,6339,6007,5690,2042,4040,4213,4132,2729,3239,3382,2058,3417,3837,3321
14879,511,3368,3367,3482,3266,1575,3685,1468,1195,3074,874,4313,2285,2096,3378,2818
14880,72,891,3304,3737,3934,210,3349,1576,2175,3673,1230,4143,3560,1918,3043,1151
14881,90,903,3675,4023,3854,2676,3920,722,2542,3685,1635,2251,2589,1799,59,1324
14881,417,471,1743,825,824,3452,252,3558,3558,1306,403,3176,1216,2927,3927,3883
14882,1167,4223,2796,3313,3606,4062,3791,4059,4154,2854,393,4101,3771,3362,3527,3114
14883,935,3413,2730,3121,2980,3005,3245,3601,3323,3416,2249,3936,3131,3352,3550,981
14884,455,4183,3365,4019,3649,3919,4251,3453,3597,3881,3477,4218,3474,4147,3836,2835
14885,201,4231,3660,3763,3136,3201,4175,3490,3615,3201,3322,4205,3945,1844,4200,2010
14886,389,4543,2180,3902,3427,3826,4575,4391,4022,3695,1977,4572,4053,3305,4368,3178
14887,616,4507,2574,4263,3742,3242,4602,3854,4132,4087,3284,4588,4070,3625,4194,3450
14887,695,4646,2286,4210,4098,634,4541,4065,4127,4189,3491,4875,4287,3500,4097,3753
14888,653,4123,2322,3958,4114,2372,4478,993,3872,4519,731,4848,4042,4486,4900,3789
14889,603,2999,2798,4234,4234,1612,5356,2455,1749,555,380,3961,3373,1230,5962,757
