timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16
3004,32767,16768,32767,5171,11006,31124,27855,32767,11891,13708,698,10732,10234,25503,25613,5694
3012,31583,32767,32767,32767,32767,32767,32594,32168,31588,32767,8247,32767,30654,29645,32767,29512
3020,32767,27629,26798,24355,27574,28251,30644,32767,29899,32767,11156,32767,29782,32458,32767,32767
3028,16864,22117,15239,18346,16998,14615,20441,14066,17553,17780,12169,20402,21359,20131,22305,19897
3035,2216,9649,7592,6139,7096,7332,3536,10640,1174,5633,214,1032,4505,1685,2549,1658
3043,27612,27444,31972,32767,31322,30604,26801,30217,27363,29275,7415,27731,25842,25033,29166,24049
3051,32767,32767,32767,32767,32767,32767,32767,30830,32767,32767,21883,32767,32767,31429,32767,30967
3058,24831,13199,23828,23628,22778,23967,16755,24524,21425,22319,3216,24130,20408,27420,25369,29165
3066,9936,1644,5910,4275,4240,1021,2166,6579,2251,2611,19933,7209,3792,10921,3125,13204
3074,17893,13838,23606,23727,23217,23722,16683,25568,20179,20603,1037,18537,15693,16339,20403,15908
3082,32767,32361,32767,32767,32767,32767,32767,32767,32767,32767,9129,32767,32767,32767,32767,32767
3089,25544,32767,24352,25107,25874,23183,30122,23552,27736,28738,12909,31984,30917,28356,26966,27839
3097,16398,14152,12580,16808,15614,7789,13548,10699,9635,14869,3575,17905,14204,19753,11967,16094
3105,3341,11773,12536,13290,13247,14015,10481,12307,11636,11859,7418,7105,9058,3061,10942,2824
3113,32767,32698,32767,32767,32767,32767,31471,32767,30865,32767,13904,32681,30009,31162,32767,27999
3120,32767,29714,27850,27363,23551,29886,30544,32767,30038,32767,17407,32767,29965,32767,32767,32767
3128,18233,25764,21516,24680,22795,22021,25660,14699,19525,21861,7680,22612,26084,22702,24407,21164
3136,193,12421,8456,6783,6475,6560,10778,9901,1632,3861,2644,4499,8928,709,3091,62
3143,26094,26117,29612,30299,29997,29819,25700,29896,26059,27300,9879,25910,23972,23625,27918,22432
3151,32767,32767,32767,32767,32767,32767,32767,29755,32767,32767,1683,32767,32767,31699,32767,30791
3159,25667,13047,22328,21734,24168,25182,15337,28275,21953,23494,4713,26088,21019,27981,26394,30524
3167,11113,3129,2880,174,536,1207,4340,12794,4248,3116,11778,8937,4993,10131,4763,14477
3174,16096,12046,23156,21515,21413,22472,14369,24587,17895,19796,23233,17228,14126,15312,18896,14282
3182,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,2541,32767,32767,32767,32767,32767
3190,26368,32767,25704,27706,26984,27101,31817,23078,28686,29714,14544,32767,32408,28472,29418,27980
