timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16
31079,283,16861,16225,17292,16013,17284,17822,16206,15563,10189,10652,9834,8214,10631,11570,10003
31087,364,311,2206,2844,2076,2662,1110,1685,476,2195,3080,678,634,3072,2946,1299
31095,305,18532,14743,14310,14478,14408,17644,15330,17664,9854,9210,4438,6319,7361,7533,9667
31102,189,32767,29345,31785,31527,31849,32731,32484,32103,13025,12982,8777,9808,10115,13260,10225
31110,396,23613,21830,24415,23812,24757,24593,24472,23356,4384,4678,5049,4610,3969,6884,2569
31117,369,44,639,1424,739,1324,729,221,602,377,658,3498,1686,2802,3043,1120
31125,400,16757,13792,12930,12104,11674,13069,12098,12187,3133,1797,2125,21,69,268,2578
31133,46,32035,28320,29035,27187,27495,27213,25885,29212,15308,14781,14675,13685,13466,15259,15233
31140,353,32013,28555,31404,29708,30775,30618,30195,31207,12011,11757,11433,10236,11515,12747,11587
31148,342,10429,9880,11750,10547,11257,10709,11213,8800,2252,2315,2968,2751,1199,1584,3022
31156,411,12007,9650,9293,9419,9059,11580,7680,11545,9333,8186,3099,4826,6640,6232,8432
31164,169,32767,27474,28300,27677,27475,31460,25201,31293,16525,14417,8672,10185,7919,12579,7637
31171,532,32767,30351,31535,30989,30949,32767,30402,32767,16167,14833,14764,13526,9784,15316,9169
31179,265,15110,16462,17198,16780,17164,15912,16036,15639,11333,11078,9453,7297,10666,11635,10292
31187,432,3257,1300,331,557,223,2550,1429,3571,2520,2816,238,735,2622,2994,997
31194,275,25021,20915,21461,20496,19942,23235,21581,24815,14233,13173,9145,9948,11113,10841,12434
31202,341,32767,32767,32767,32767,32767,32767,32767,32767,16887,16072,12544,12686,13538,15565,12750
31210,442,22004,23340,22654,23237,23947,22930,22414,21427,5174,5279,5589,4430,5015,7180,3702
31218,339,3763,3320,4237,3546,3980,3886,4230,3195,2298,2978,4966,2876,4609,5046,3071
31225,366,14542,12424,12574,12629,12439,14497,12472,12986,1947,912,585,1095,1851,1000,155
31233,150,31729,28022,29969,28972,28994,31225,30029,32262,17240,16188,16297,15553,13360,15988,14379
31241,469,32767,30029,32609,31328,31702,32767,32123,32767,13232,12887,11978,11210,12471,13828,12471
31249,320,12644,12244,13563,12721,13411,13138,13229,10375,2384,1924,2161,2254,574,770,2355
31256,481,9287,7799,7911,8280,7946,9094,8750,9768,7515,7384,1847,3834,5637,5520,7562
