timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16
31079,357,16006,3886,8972,6202,6463,17508,11759,9456,9420,10174,14475,11294,16966,14671,13240
31087,124,9022,15386,12147,10211,9322,5669,4941,6436,8339,7493,3907,5431,1871,5630,2383
31095,289,29893,32010,32767,31183,30075,27347,24450,24740,30437,27482,26584,24733,25578,28037,22978
31103,351,29893,30436,32516,31817,30409,29681,31593,28081,31012,30988,32767,31470,29381,32063,31649
31110,452,26842,11880,14058,12464,12288,28812,19282,25438,15102,14806,29310,27695,18383,17202,20089
31118,62,10595,11472,12020,11749,10647,10428,6152,4195,8970,9138,10449,4804,4900,8728,5044
31126,42,31643,32394,32767,32767,32763,31503,27990,31728,32052,30928,30916,29652,26981,30205,26699
31133,23,32767,32767,32767,32767,32767,32767,30071,32767,32767,32767,32767,32767,30826,32767,29574
31141,238,11665,13745,13400,13776,14762,16975,22947,19505,17313,15069,19458,21270,24170,17483,22828
31149,87,67,4129,3440,3824,3550,998,7710,110,1890,1056,7911,2095,5763,855,7841
31157,5684,21254,23901,25101,24030,23747,22893,20029,23118,22276,22493,20086,21134,19648,21522,17646
31164,17528,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767
31172,6801,30996,17648,17869,18800,20108,29402,25399,26045,21727,20077,32767,28244,28115,21120,27254
31180,6781,12270,16546,17104,17493,18789,11793,21211,8237,20276,19977,18951,11151,14951,9163,17220
31187,6348,14718,14005,12548,13586,12254,12916,3443,12838,7556,11583,10746,11524,9084,13026,2967
31195,3420,32767,32767,32767,32767,32767,32767,31611,32359,32767,32767,32767,32269,31489,32767,29439
31203,329,30884,19108,18436,18823,21073,29690,32767,29690,23969,20907,32767,32767,32767,32767,32767
31211,200,26378,22264,24287,23418,24217,27255,17916,23885,27172,26521,26593,25080,22713,25620,21354
31218,23,12705,6385,4571,5950,4642,13780,815,5863,2221,1604,6305,3496,41,2176,597
31226,158,25874,29571,31927,29960,28382,25826,25855,26518,29470,27745,26344,25037,22987,27993,23020
31234,191,32767,30141,29244,29627,29765,32767,32767,32767,32043,29601,32767,32767,32767,32767,32767
31242,234,13381,25689,28042,26932,27680,14555,28695,19819,30740,29663,26160,21607,28044,24882,31188
31249,32,4604,1250,2135,1875,2610,4414,11884,8784,4682,4736,13103,7111,7650,7230,12582
31257,29,10596,20835,21779,20354,20647,11365,15028,10231,19559,19078,14108,12231,14988,17089,13514
31265,43,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32233,32767,32767
31272,290,32767,28229,29293,29991,29406,32767,27085,29579,31066,30706,32767,32467,29513,30832,29501
31280,242,16651,15528,18287,17099,17440,15922,20176,14165,19711,18658,19808,17728,16968,21738,17152
31288,25860,3560,7501,608,4753,2564,6818,5330,7165,1619,309,3860,6474,3765,7205,444
31296,8729,26137,31462,32767,32703,32170,30288,27051,29507,31660,30786,30024,28354,27927,31238,25875
31303,6821,28525,31652,32767,32767,32767,30756,32767,31172,32767,32767,32767,32767,32767,32767,32767
31311,6373,25338,22780,17574,20428,19207,26955,19418,23773,22205,19592,24392,24558,23702,22944,21463
31319,4115,13766,2470,1760,1828,1588,13608,3853,5366,1262,8,7295,3702,8980,607,3815
31326,529,20897,24513,25163,24428,23760,20797,18901,21216,23675,22658,20850,19435,15863,21222,16226
31334,225,32767,32182,32767,32501,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767
31342,288,15528,24564,21230,26486,25220,18831,30744,23394,28724,28100,30061,29254,27626,28745,32767
31350,136,21229,10380,8866,11209,11682,20685,15422,20013,15756,15594,30001,25860,17323,13723,16993
31357,67,5159,12893,11496,12996,12164,6406,8629,4292,10420,9828,11977,7610,6195,10116,6997
31365,14,32767,30114,31757,30363,29911,32767,30314,32207,30705,28645,27533,27458,28826,32550,28701
31373,50,32767,31135,32767,32767,32373,32767,29679,32767,32767,32767,32767,32767,27965,32767,28445
31380,148,24439,18851,20080,20533,21474,17343,20446,16953,21953,22950,22720,22640,19898,17428,20939
31388,20,128,6922,8356,8341,7790,577,4593,1290,5963,5915,3494,1571,486,2584,5409
31396,109,28929,26526,28133,27605,26933,24274,23224,24400,26401,25572,25760,24299,23467,25041,21012
31404,91,32099,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767
31411,28090,27659,19511,19692,19957,20752,26641,22711,22445,21867,21609,28226,24662,25814,22422,24385
31419,9327,10869,8623,5635,7596,8913,8851,15949,4260,9626,8773,10293,5068,11298,9829,12177
31427,6671,17374,18832,18886,18764,17614,15486,2033,15959,16422,16588,14564,14130,11169,15204,6411
31435,6751,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,31540
31442,4541,26982,20083,26425,24977,25159,27843,32767,28626,27197,25922,32767,28506,31379,30569,32767
31450,893,23709,20238,23649,23573,24377,24776,15749,21840,27157,24385,27797,25080,19755,16351,18286
31458,227,9280,5745,7431,6395,5939,9474,4980,1222,3520,4357,7923,7632,3566,7778,3398
31465,162,29138,31592,32767,31866,31802,28958,27496,29552,32150,30682,29735,28281,26135,29026,25578
31473,0,32767,29561,32384,31199,30125,32767,31279,32767,32767,30923,32767,32767,31660,32767,30725
31481,256,16467,25208,27371,26196,26649,18054,28890,21943,29398,28714,25447,22194,27608,23071,29850
31489,35,3364,3954,6379,2784,4915,5177,12282,4048,7255,8078,14576,5280,9345,6122,13313
31496,30,18805,21746,23228,23404,22782,18477,18616,19197,20778,20819,15891,18301,17539,19967,16458
31504,175,32767,31623,32767,31573,31408,32767,32767,32767,32637,32767,32767,32767,32767,32767,32767
31512,380,32767,26645,25969,27071,27786,31004,26521,27373,30719,29546,31752,30428,29376,28178,29290
31519,191,16015,17606,19128,17982,19390,14899,18158,10296,21470,21021,18943,12525,18016,21174,15227
31527,138,11188,13914,14174,14088,13269,10283,522,11144,12069,11763,7278,9614,5896,9903,4420
31535,23360,32261,32767,32767,32767,32767,32458,29787,31267,32767,32767,32767,30399,29776,32767,27447
31543,3825,28425,25305,25408,25382,26333,29773,32767,29500,26873,28009,32767,32767,32767,32767,32767
31550,6639,24658,20958,23966,23167,23763,25308,17674,21901,26326,24808,24591,24160,23015,24567,20844
31558,6673,13268,5089,3015,3356,2927,12653,440,4125,280,1858,5159,3335,3707,4926,1589
31566,5328,23313,27316,27985,26842,26651,23532,21933,23989,26808,25610,24610,22708,19478,24584,19226
31574,1394,32767,29996,32767,31665,30902,32767,32767,32767,32767,32317,32767,32767,32767,32767,32767
31581,41,10990,21992,23725,27905,27624,13883,28005,19495,29192,29892,27781,22396,26210,24685,29856
31589,234,5204,2748,5730,6663,8095,6905,10839,4821,9833,10778,13989,7085,8597,10756,12047
31597,2,2892,17771,16989,18408,17879,5148,13063,11749,16701,15966,10758,9889,12160,13109,10098
31604,20,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,28296,31386,32767,30377
31612,206,32767,31296,27386,27599,29263,32767,30591,32242,32247,29785,32767,32767,32452,32767,31825
31620,33,14423,15783,18086,17364,18798,18338,22228,19352,21590,20537,20363,23943,22426,19505,23427
31628,53,2435,8244,7522,6217,5849,1718,6147,3425,4392,4166,561,1992,1078,4776,6461
31635,31,25094,29473,30777,30822,29912,26334,24254,26797,29197,28822,26487,24986,24627,26293,22048
31643,47,29632,28946,30151,29358,29962,31764,32767,32350,32385,30302,32767,32767,32767,32767,32767
31651,292,27505,16783,18497,18665,19662,28829,20707,25213,22106,21900,29612,25755,25120,25086,22823
31658,14808,15496,662,731,367,1214,12880,6350,5901,2679,2673,14387,5764,8429,5216,7677
31666,6222,18745,20787,21592,21530,20612,17829,15249,19641,19988,19493,18197,17499,14636,19468,13129
31674,6823,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32710
31682,6679,22339,19729,19440,19920,20698,24393,32145,25535,22224,23105,32767,30136,30001,30304,32767
31689,5934,23651,7062,8346,8172,8735,20793,16193,20491,11349,10583,28926,24709,16162,11511,16707
31697,1920,7271,10774,12085,11053,10336,6639,7273,3547,8392,9147,6229,4758,4905,9175,5544
31705,317,32767,32586,32767,32767,32767,30796,28715,31225,32745,32057,30953,29472,27010,30899,26179
31712,62,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767
31720,352,16462,22584,24597,23836,23556,17468,27320,20871,24286,24586,24256,22729,26974,23505,29077
31728,80,1684,3490,2505,3361,2256,2331,11364,2731,379,729,14466,3267,6567,464,12032
31736,141,19824,24615,25907,25150,24661,22042,18041,22127,23695,23057,18626,20715,19269,23298,17265
31743,75,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767
31751,432,32151,20528,21440,21350,22238,29893,26625,27202,24042,23982,29799,29493,29221,24496,27486
31759,251,12104,4877,7593,6101,7453,13472,14677,10920,9162,8387,18370,13488,13882,7668,14227
31767,82,14267,15290,16302,15872,15236,11408,5875,8916,14016,13744,5489,8363,9396,12344,7120
31774,169,32767,32767,32767,32767,32767,32767,30923,30949,32767,32767,32767,32066,30723,32767,28749
31782,7986,29423,31129,30632,30973,31470,29620,32767,30119,32767,32767,32767,32767,32767,32767,32767
31790,15076,26252,23756,26710,26113,26461,26918,20353,23585,28737,27182,26679,25428,23293,26270,21928
31797,6911,13556,6438,5492,5333,4076,13193,1707,5512,2559,3393,13608,3909,2687,253,752
31805,6751,23980,29009,30597,30154,28303,25956,22543,26266,28706,27732,24536,25090,22423,26922,21523
31813,6526,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767
31821,2514,14713,19306,26106,19986,19591,13722,26673,18564,21302,22423,24640,26298,25071,23969,29248
31828,489,7278,888,3580,121,858,5381,12012,6936,2304,2029,16690,11450,8891,9963,13084
31836,115,7541,18038,20965,18770,18429,8477,12332,10569,16452,17195,10063,12310,12174,15010,11536
31844,74,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32618,32767,32767
