timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16
9.323,-5937.165,-4639.245,-3877.185,99.84,-4293.12,-2246.5950000000003,-3269.76,-4156.035,-4711.2,-4234.8150000000005,101.79,-3208.53,-3387.9300000000003,-5894.070000000001,-5791.110000000001,-4193.67
9.329,4838.7300000000005,3118.245,113.10000000000001,112.32000000000001,698.6850000000001,-23.400000000000002,3535.935,3614.9100000000003,3454.815,527.6700000000001,279.63,3294.915,3194.4900000000002,4664.205,2627.82,4109.43
9.332,6389.5650000000005,6389.5650000000005,2840.565,84.045,3336.645,-128.115,6338.085,6363.825,6376.695000000001,3812.25,264.81,6377.085,6383.325,6386.445000000001,6388.005,6388.785
9.338,4614.09,1133.925,6357.585,67.665,6323.655000000001,6356.610000000001,66.3,2928.51,1464.255,3927.105,83.07000000000001,-1514.3700000000001,-62.400000000000006,3466.125,5726.5650000000005,2663.31
9.346,-3840.525,-4276.545,-5886.465,103.935,-6061.185,-1261.065,-3562.8450000000003,-2812.485,-2737.215,-4621.89,70.59,-3829.4100000000003,-3227.25,-3827.85,-5474.43,-3253.38
9.35,4581.33,3002.025,547.365,100.62,-2095.86,2964.3900000000003,3029.715,4760.7300000000005,3478.605,2038.7250000000001,279.045,4132.83,3666.975,3930.03,2314.455,4052.4900000000002
9.361,-2036.775,-3774.03,1482.585,73.125,1331.07,1297.7250000000001,-3819.0750000000003,-3279.12,-2953.86,-1518.4650000000001,203.775,-4588.545,-4788.225,-2997.3450000000003,-891.345,-3860.025
9.366,-1718.145,-2841.3450000000003,-5774.145,91.455,-5836.545,-5087.745,-2211.105,-1290.7050000000002,-1913.145,-2599.155,71.175,-3130.725,-2028.9750000000001,-1082.25,-3852.03,-362.505
9.369,3366.09,1657.6950000000002,-1527.825,89.895,-1330.4850000000001,-907.335,1642.875,3317.34,2457.585,548.535,224.835,1366.17,2229.435,3561.09,1031.7450000000001,3785.5350000000003
9.375,6389.37,4567.485000000001,6389.5650000000005,78.78,6389.5650000000005,6389.5650000000005,4818.645,5858.385,3727.815,6364.6050000000005,112.32000000000001,3453.645,3736.005,5062.785,6389.5650000000005,5637.645
