timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16
16.038,-3466.125,-5455.905,181.935,99.84,-2018.64,35.685,-5459.22,-2265.12,-5566.08,-3962.4,2264.925,-4126.395,-5923.515,-4027.1400000000003,-3577.86,-4201.665
16.039,-5038.6050000000005,-4269.915,-1406.3400000000001,99.84,-3657.03,-1366.56,-4162.08,-4009.395,-5133.96,-5533.320000000001,2325.1800000000003,-3558.945,-4760.145,-5607.225,-5183.685,-5482.8150000000005
16.04,-5512.845,-3708.705,-3209.505,82.095,-5931.705,-3236.8050000000003,-3124.0950000000003,-6125.7300000000005,-3330.21,-5823.09,2255.175,-3324.165,-2930.655,-4525.17,-5724.81,-4726.41
16.041,-4239.495,-3477.63,-5250.18,78.97500000000001,-6029.985000000001,-4498.0650000000005,-2743.065,-5439.525000000001,-2893.605,-4565.535,2169.375,-3477.8250000000003,-2654.145,-3265.665,-4766.385,-3661.905
16.042,-2941.5750000000003,-3327.87,-6123.780000000001,91.455,-5437.185,-5274.945000000001,-2179.905,-4401.345,-2129.985,-3328.065,2329.4700000000003,-2770.56,-2115.36,-2000.115,-3992.04,-2447.25
16.043,-1504.815,-2242.89,-5487.6900000000005,103.35000000000001,-4289.610000000001,-4289.610000000001,-1468.3500000000001,-3059.94,-966.225,-1814.865,2287.35,-1544.4,-932.88,-607.4250000000001,-2691.585,-1193.9850000000001
16.043,-28.86,-806.325,-4389.255,103.35000000000001,-3065.79,-3059.94,-185.055,-1704.69,304.59000000000003,-366.99,2262.585,-153.465,374.40000000000003,767.325,-1330.875,66.69
16.044,1525.29,773.565,-3076.5150000000003,112.32000000000001,-1497.6000000000001,-1572.48,1360.32,-371.28000000000003,1669.005,1009.125,2189.265,1493.895,1845.0900000000001,2120.625,262.08,1335.165
16.045,3244.4100000000003,2608.515,-1506.375,79.36500000000001,29.445,-613.86,3087.63,1306.695,3261.57,1231.425,2262.975,3302.9100000000003,3461.0550000000003,3727.23,1888.575,2940.9900000000002
16.046,4986.150000000001,4292.535,29.055,85.215,941.07,-820.1700000000001,4681.755,2902.38,3660.15,731.835,2363.01,4775.745,5033.535,5362.110000000001,3479.775,4532.1900000000005
16.047,6389.37,6154.005,1497.405,97.69500000000001,2323.23,341.83500000000004,6161.610000000001,4478.175,4834.83,495.495,2444.13,6363.825,6122.415,6358.17,5125.575,5757.570000000001
16.048,6389.5650000000005,6389.5650000000005,3194.685,91.26,3839.7450000000003,1720.095,6389.5650000000005,6261.645,5926.245,1764.9450000000002,2404.935,6388.005,6388.785,6389.5650000000005,6389.5650000000005,6389.5650000000005
16.049,6389.5650000000005,6389.5650000000005,4292.925,78.97500000000001,4831.71,2515.695,6389.37,6389.5650000000005,6389.5650000000005,3016.8450000000003,2232.165,6389.5650000000005,6389.5650000000005,6389.5650000000005,6389.5650000000005,6389.5650000000005
16.049,6389.5650000000005,6389.5650000000005,5537.805,76.635,6131.58,3864.51,6389.5650000000005,6389.5650000000005,6389.5650000000005,4467.645,2221.44,6389.5650000000005,6389.5650000000005,6389.5650000000005,6389.5650000000005,6389.5650000000005
16.05,6389.5650000000005,6389.5650000000005,6389.5650000000005,71.565,6389.5650000000005,5266.365,6389.5650000000005,6389.5650000000005,6389.5650000000005,5990.205,2137.005,5659.68,6377.085,6383.325,6386.445000000001,6338.085
16.051,6389.5650000000005,5051.085,6389.5650000000005,63.18,6389.5650000000005,6389.5650000000005,3931.2000000000003,3965.3250000000003,3829.605,5958.225,1780.9350000000002,1289.73,3240.705,5008.575,6173.31,4684.095
16.053,6239.610000000001,1921.7250000000001,6389.5650000000005,59.085,6389.5650000000005,6389.5650000000005,2322.645,3568.3050000000003,2383.0950000000003,4785.6900000000005,1830.4650000000001,-124.995,1934.2050000000002,4760.925,6024.525000000001,3611.205
16.054,5740.41,442.065,6386.055,64.935,6376.89,6383.325,925.86,3867.045,1034.865,3362.775,1880.97,-1389.96,628.095,3914.4300000000003,6375.135,2738.19
16.055,4637.49,-1064.7,6358.365,68.44500000000001,6124.365,6364.6050000000005,-505.635,2941.965,-362.89500000000004,2064.855,1930.89,-2962.44,-915.72,2637.1800000000003,5299.71,1189.695
16.056,2715.57,-2995.2000000000003,5341.245,76.635,4334.46,5362.305,-2475.33,1258.335,-2239.185,356.46000000000004,2025.27,-4756.83,-2713.62,1026.8700000000001,3695.835,-423.93
16.056,1342.77,-4265.82,4255.68,71.565,3030.885,4111.185,-3852.81,-100.425,-3743.8050000000003,-399.36,2012.2050000000002,-5848.05,-3865.29,-230.1,2282.8650000000002,-1723.41
16.057,-94.38000000000001,-5263.245,2859.87,74.685,1928.16,2762.565,-5224.635,-1506.18,-5137.665,-1530.9450000000002,1930.1100000000001,-4759.17,-5308.29,-1539.3300000000002,924.495,-3062.8650000000002
16.058,-1685.385,-5590.845,1360.71,74.49000000000001,480.48,1191.645,-5388.24,-2992.08,-5787.6,-2791.62,1942.5900000000001,-3710.85,-5333.25,-2937.09,-640.77,-4484.610000000001
16.059,-3290.625,-4763.265,-147.81,73.71000000000001,-1029.99,-307.90500000000003,-4638.465,-4289.025000000001,-4788.225,-3920.8650000000002,1830.27,-2912.13,-4136.7300000000005,-4322.37,-2231.9700000000003,-5576.610000000001
16.06,-4888.845,-3764.8650000000002,-1711.905,85.215,-2635.425,-1690.065,-3610.425,-5208.645,-3785.925,-5295.615,1745.055,-3069.105,-3207.945,-4411.485000000001,-3787.485,-5291.715
16.061,-6139.965,-3344.6400000000003,-3344.6400000000003,87.165,-4236.96,-3248.895,-3217.8900000000003,-5604.6900000000005,-3587.61,-5883.93,1590.615,-3353.8050000000003,-3016.065,-3084.705,-5483.985000000001,-3687.645
16.061,-5388.045,-3391.245,-4789.005,90.675,-5824.0650000000005,-4675.905,-3078.465,-4875.585,-3402.945,-4688.385,1493.31,-3342.69,-3121.17,-1729.65,-6224.01,-2479.23
16.062,-3890.0550000000003,-3196.83,-6080.1,94.38000000000001,-5738.46,-5916.1050000000005,-2034.045,-3603.0150000000003,-2192.9700000000003,-2991.69,1394.055,-2600.3250000000003,-2262.975,58.305,-4921.41,-709.41
16.063,-1837.095,-1449.63,-4866.42,86.58,-4037.085,-4773.405,-388.05,-1815.45,-615.8100000000001,-1352.13,1195.935,-797.745,-769.6650000000001,1362.27,-3277.17,807.495
16.064,-296.40000000000003,59.865,-3624.27,88.53,-2727.6600000000003,-3578.6400000000003,981.24,-453.57,715.455,41.535000000000004,1168.83,709.215,611.91,2504.775,-1789.125,2100.54
16.065,1168.05,1632.345,-2263.9500000000003,100.62,-1222.065,-2339.025,2389.53,920.205,2057.445,1427.9850000000001,1213.095,2278.77,1940.4450000000002,3765.645,-280.995,3453.645
16.066,2919.9300000000003,3444.675,-724.035,92.625,433.095,-715.845,4134.78,2367.885,3580.005,1515.345,1231.815,3960.4500000000003,3577.665,5308.095,1449.63,4927.455
16.067,4692.09,5210.595,884.13,85.41,1140.945,901.095,5589.09,4104.945,5242.38,2445.105,1172.535,5578.17,5185.245,6386.445000000001,2993.445,6288.945000000001
16.067,6389.5650000000005,6389.5650000000005,2073.045,74.10000000000001,3226.4700000000003,1213.875,6073.47,6381.375,6386.445000000001,5345.925,750.945,5988.255,6188.91,6289.725,6339.645,6364.6050000000005
16.069,6389.5650000000005,6389.5650000000005,3588.195,65.325,3926.3250000000003,2363.985,6376.695000000001,6383.13,6386.445000000001,6388.005,757.1850000000001,6381.375,6386.445000000001,6388.005,6389.5650000000005,6389.5650000000005
16.07,6389.5650000000005,5051.085,5133.765,78.78,5530.59,4063.215,6389.5650000000005,6389.5650000000005,6236.685,6388.005,666.705,6386.055,6387.81,6389.5650000000005,6389.5650000000005,6389.5650000000005
16.071,6259.110000000001,3729.375,6257.55,65.91,6373.965,5457.66,6323.265,6364.6050000000005,5023.2,6383.325,575.64,6288.165,6139.185,6289.725,6389.5650000000005,6378.45
