timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16
21.977,4013.4900000000002,-507.0,6136.845,76.44,6338.085,6363.825,-780.39,3778.125,-1090.44,1863.615,116.415,-2454.465,-569.985,3708.51,5448.495,3144.57
21.981,-3416.205,-6054.555,-567.0600000000001,81.9,-827.385,-834.405,-5673.135,-3553.29,-4763.07,-5955.3,185.055,-3087.8250000000003,-5058.1050000000005,-3062.085,-2063.685,-3760.965
21.985,-2417.415,-2760.03,-5858.58,81.9,-6031.545,-6169.6050000000005,-2581.605,680.94,-2537.145,-3542.565,-20.67,-2710.5,-2339.2200000000003,-57.135000000000005,-4963.53,713.115
21.989,5585.97,4359.225,982.215,99.84,1098.045,698.88,4656.405,6339.645,3963.7650000000003,4078.425,231.27,4907.955,4476.81,6381.765,2791.425,6387.615
21.993,5737.29,6363.045,6389.5650000000005,73.515,6389.5650000000005,6389.5650000000005,6130.6050000000005,6060.405000000001,6025.305,6383.325,143.32500000000002,5862.285,6339.645,5160.285,6389.5650000000005,5280.405
21.997,3788.07,-1015.1700000000001,5882.175,66.495,5923.71,6056.895,-1431.105,4001.79,-1514.3700000000001,1938.4950000000001,128.895,-2410.7850000000003,-307.125,3241.29,5065.125,3131.505
22.001,-3700.5150000000003,-5737.68,-1131.78,66.495,-1331.265,16.575,-4476.225,-3552.705,-4413.825,-5786.625,185.055,-3087.8250000000003,-5257.785,-3361.605,-2512.5750000000003,-4135.17
22.005,-1737.645,-2722.395,-5428.02,100.62,-5665.14,-5964.66,-2663.505,673.53,-2527.59,-3428.88,-17.16,-2712.4500000000003,-2238.21,270.27,-4528.29,923.715
22.009,6185.01,4290.585,1397.175,99.84,1469.325,296.205,4521.8550000000005,6363.825,3925.935,4259.1900000000005,228.15,4563.975,4628.13,6382.545,2991.495,6388.005
22.013,5710.77,6389.5650000000005,6389.5650000000005,71.955,6389.5650000000005,6389.5650000000005,6389.5650000000005,5915.325,6389.5650000000005,6389.5650000000005,140.595,5861.31,6325.215,5159.31,6389.5650000000005,5366.400000000001
22.017,4043.13,-723.84,5634.525000000001,78.0,5730.465,5660.655,-780.585,3702.27,-419.25,1537.575,142.935,-2367.885,-504.46500000000003,2944.11,4467.255,2832.57
22.021,-3501.6150000000002,-5637.45,-1480.8300000000002,66.69,-1630.98,-1655.7450000000001,-4863.1050000000005,-3858.465,-5259.345,-6156.345,174.72,-3095.04,-5066.88,-3856.5150000000003,-3207.5550000000003,-4386.33
22.026,27.105,-2562.69,-5108.610000000001,83.07000000000001,-5532.93,-6016.530000000001,-2183.61,760.695,-1828.125,-3080.8050000000003,-39.39,-2651.2200000000003,-2212.665,615.4200000000001,-4376.58,931.71
22.03,6389.5650000000005,4489.485000000001,1639.365,79.36500000000001,1624.3500000000001,1111.695,4953.39,6389.175,4531.41,4663.425,226.785,4908.735000000001,4650.75,6388.005,3172.065,6389.175
22.034,6389.37,6389.5650000000005,6389.5650000000005,71.565,6389.5650000000005,6389.5650000000005,6166.485000000001,6252.87,6323.655000000001,6356.805,116.805,5649.345,6331.455,5661.63,6389.5650000000005,5567.445000000001
22.038,4486.95,-1005.8100000000001,5088.135,70.395,5126.9400000000005,4959.825,-1431.69,3478.215,-1327.365,705.9,156.78,-2474.745,-672.1650000000001,3061.5,4326.27,2796.495
22.042,-3141.255,-5424.51,-2030.3400000000001,66.495,-2229.8250000000003,-2379.585,-4426.305,-4101.825,-4338.945,-5986.305,160.095,-3075.3450000000003,-4878.705,-3850.665,-3266.445,-4557.345
22.046,349.245,-2467.92,-4857.06,82.095,-5232.825,-5383.365,-2337.855,634.335,-1814.865,-2661.945,-33.15,-2529.54,-2129.985,707.07,-4359.81,865.215
22.05,6389.5650000000005,4594.005,1914.7050000000002,90.87,1842.555,1396.005,4891.185,6389.175,4593.81,5292.1050000000005,229.125,4962.945000000001,4877.535,6383.325,3191.565,6388.005
22.054,6389.37,6389.5650000000005,6389.5650000000005,69.81,6389.5650000000005,6389.5650000000005,6283.485000000001,6098.04,6288.165,6388.785,106.665,5445.375,6335.55,5464.095,6389.5650000000005,5331.885
22.058,4068.09,-1129.83,4726.6050000000005,81.12,4834.245,4863.1050000000005,-1233.57,2977.455,-964.6650000000001,615.8100000000001,166.53,-2878.98,-619.905,2660.19,3330.0150000000003,2259.27
22.062,-3576.4950000000003,-5275.53,-2380.17,66.69,-2629.38,-2654.145,-4264.0650000000005,-4367.025000000001,-4766.385,-6107.985000000001,156.975,-3087.8250000000003,-5058.1050000000005,-4260.165,-4259.775000000001,-4759.17
22.066,444.01500000000004,-2462.265,-4360.005,82.875,-5033.535,-5270.85,-1757.73,130.065,-1462.89,-2464.4100000000003,-31.785,-2430.2850000000003,-1930.305,756.99,-3972.9300000000003,506.415
22.07,6389.5650000000005,4657.965,2228.46,81.9,2039.505,1668.615,5526.6900000000005,6358.365,5024.76,5358.015,241.215,4962.75,5027.295,6383.325,3553.485,6388.005
22.074,6389.37,6349.005,6389.5650000000005,70.785,6389.5650000000005,6389.5650000000005,4586.205,5487.885,4094.2200000000003,6389.5650000000005,91.065,4938.375,6256.77,5524.545,6389.5650000000005,5018.325
22.078,3543.9300000000003,-1522.56,4530.24,74.88,4530.24,3968.445,-2928.51,2329.665,-1963.65,366.015,188.175,-3290.625,-1169.025,2460.51,3027.375,1714.8300000000002
22.082,-3934.125,-5321.745,-2827.3050000000003,68.055,-3029.3250000000003,-3278.925,-3652.545,-5262.465,-3768.1800000000003,-6114.42,136.695,-3063.645,-4658.3550000000005,-4260.360000000001,-4360.2,-5595.135
22.086,-116.61,-2338.05,-3992.04,85.995,-4735.575,-4735.77,-2324.79,-560.04,-1517.49,-1812.3300000000002,-7.605,-2367.495,-1761.63,35.49,-3712.02,7.0200000000000005
22.09,6389.5650000000005,4743.765,2282.8650000000002,81.51,2137.395,1968.525,4778.085,6382.545,5125.575,6156.93,237.9,5310.63,5078.775000000001,6383.325,3876.9900000000002,6333.405000000001
22.094,6108.96,6277.245,6383.325,66.885,6386.445000000001,6388.005,4332.705,4943.055,3493.23,6389.175,81.315,3935.4900000000002,4363.905,4578.015,6383.325,4539.21
