timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16
3004,14487,8010,16308,32196,2297,16919,6566,19730,78,3834,11658,4038,6527,10482,8184,21132
3012,20957,24437,20559,25,1708,2895,4667,1553,19576,6789,308,17647,22010,19132,19623,22056
3020,27093,32767,25850,55,17329,21917,25407,19349,11104,28405,207,32767,32767,28669,29485,28144
3027,27666,26910,25662,29,32767,32767,32767,32767,32767,32767,9,32767,29909,27497,32370,28861
3035,18031,22273,23214,68,21032,10206,21885,18730,13067,22590,34,27376,26061,17425,25455,21729
3043,4992,4790,1634,89,9778,1642,10565,3455,13822,12275,221,778,3894,3829,4543,7464
3050,32767,32767,20314,4,18113,15676,30212,12264,15787,18646,134,32767,32767,32522,32767,32622
3058,25068,28662,20987,32,32767,32767,32767,28842,32767,32767,126,29367,18086,29131,29147,27965
3066,11292,7232,18986,7,26623,26751,21215,31470,28987,26559,153,16201,11135,11290,4978,11574
3074,5140,8757,22410,47,25762,14039,27179,21317,21308,27316,20,23379,21966,3061,3842,547
3081,19529,15674,2172,35,1409,11271,10128,502,2513,4143,114,4895,7238,18550,21324,20077
3089,32767,32767,32767,1,26659,31347,32767,26582,32767,32767,106,32767,32767,32767,32767,32767
3097,16512,13659,20935,4,22641,28624,16656,23607,28871,27485,109,16397,17559,20384,23708,19295
3105,6104,9646,2611,3,6732,8906,12680,17152,21323,8688,58,8064,934,1352,12630,2009
3112,17066,22658,15668,44,13185,6127,8195,6696,21217,2458,82,16094,27466,10663,2515,9773
3120,28747,32767,26941,44,1152,12833,22993,17820,18807,25852,131,32767,31675,28291,29745,27434
3128,29454,30639,27955,5,32767,27372,32767,32767,32767,28682,173,32767,29692,29643,32767,31169
3135,19751,20377,21857,9,19088,19641,17928,15800,13815,25595,208,25237,24600,20060,25037,19366
3143,3522,8101,4999,47,7613,18985,9480,240,8280,24666,24,2306,5523,640,3561,7379
3151,32767,32767,22291,19,8209,10827,26490,9299,7961,8060,139,30402,32767,32492,32767,31620
3159,25390,32767,28207,22,32767,32767,32767,30781,32767,32767,142,32767,28882,28777,28020,27721
